Loading Y_scaler from file Y_scaler.gz
target_element: torch.Size([10000, 3, 101])
target_element_all: torch.Size([9, 101])
Step 820, Loss: 34.32404327392578
Step 830, Loss: 34.295494079589844
Step 840, Loss: 34.26924133300781
Step 850, Loss: 34.2403564453125
Step 860, Loss: 34.21030807495117
Step 870, Loss: 34.181419372558594
Step 880, Loss: 34.151222229003906
Step 890, Loss: 34.12336730957031
Step 900, Loss: 34.09554672241211
Step 910, Loss: 34.06908416748047
Step 920, Loss: 34.04069519042969
Step 930, Loss: 34.01222610473633
Step 940, Loss: 33.98720932006836
Step 950, Loss: 33.96076965332031
Step 960, Loss: 33.934085845947266
Step 970, Loss: 33.903411865234375
Step 980, Loss: 33.875980377197266
Step 990, Loss: 33.8504753112793
Step 1000, Loss: 33.825782775878906
Step 1010, Loss: 33.80116271972656
Step 1020, Loss: 33.77574157714844
Step 1030, Loss: 33.7509765625
Step 1040, Loss: 33.726531982421875
Step 1050, Loss: 33.69902420043945
Step 1060, Loss: 33.67308044433594
Step 1070, Loss: 33.64689254760742
Step 1080, Loss: 33.62205123901367
Step 1090, Loss: 33.59807205200195
Step 1100, Loss: 33.572532653808594
Step 1110, Loss: 33.54831314086914
Step 1120, Loss: 33.525367736816406
Step 1130, Loss: 33.50217056274414
Step 1140, Loss: 33.47859191894531
Step 1150, Loss: 33.457130432128906
Step 1160, Loss: 33.436466217041016
Step 1170, Loss: 33.414432525634766
Step 1180, Loss: 33.3925895690918
Step 1190, Loss: 33.37010192871094
Step 1200, Loss: 33.34269714355469
Step 1210, Loss: 33.32105255126953
Step 1220, Loss: 33.299163818359375
Step 1230, Loss: 33.27639389038086
Step 1240, Loss: 33.256446838378906
Step 1250, Loss: 33.23419189453125
Step 1260, Loss: 33.212310791015625
Step 1270, Loss: 33.19025421142578
Step 1280, Loss: 33.16801452636719
Step 1290, Loss: 33.14863586425781
Step 1300, Loss: 33.12881851196289
Step 1310, Loss: 33.1107177734375
Step 1320, Loss: 33.08955764770508
Step 1330, Loss: 33.0672492980957
Step 1340, Loss: 33.050045013427734
Step 1350, Loss: 33.03375244140625
Step 1360, Loss: 33.014434814453125
Step 1370, Loss: 32.993553161621094
Step 1380, Loss: 32.974491119384766
Step 1390, Loss: 32.9552116394043
Step 1400, Loss: 32.935577392578125
Step 1410, Loss: 32.91826629638672
Step 1420, Loss: 32.902244567871094
Step 1430, Loss: 32.88385009765625
Step 1440, Loss: 32.86530303955078
Step 1450, Loss: 32.8458251953125
Step 1460, Loss: 32.828067779541016
Step 1470, Loss: 32.80896759033203
Step 1480, Loss: 32.792720794677734
Step 1490, Loss: 32.77727508544922
Step 1500, Loss: 32.7614631652832
Step 1510, Loss: 32.74641799926758
Step 1520, Loss: 32.731964111328125
Step 1530, Loss: 32.71589660644531
Step 1540, Loss: 32.69758224487305
Step 1550, Loss: 32.68171691894531
Step 1560, Loss: 32.66429901123047
Step 1570, Loss: 32.64719772338867
Step 1580, Loss: 32.63015365600586
Step 1590, Loss: 32.615352630615234
Step 1600, Loss: 32.60192108154297
Step 1610, Loss: 32.58578872680664
Step 1620, Loss: 32.56882095336914
Step 1630, Loss: 32.55094528198242
Step 1640, Loss: 32.53234100341797
Step 1650, Loss: 32.51609802246094
Step 1660, Loss: 32.50018310546875
Step 1670, Loss: 32.48310089111328
Step 1680, Loss: 32.467559814453125
Step 1690, Loss: 32.4532585144043
Step 1700, Loss: 32.43765640258789
Step 1710, Loss: 32.42257308959961
Step 1720, Loss: 32.405330657958984
Step 1730, Loss: 32.39274978637695
Step 1740, Loss: 32.37828826904297
Step 1750, Loss: 32.36301803588867
Step 1760, Loss: 32.346343994140625
Step 1770, Loss: 32.33167266845703
Step 1780, Loss: 32.31841278076172
Step 1790, Loss: 32.30474090576172
Step 1800, Loss: 32.29191207885742
Step 1810, Loss: 32.280784606933594
Step 1820, Loss: 32.268402099609375
Step 1830, Loss: 32.254737854003906
Step 1840, Loss: 32.239376068115234
Step 1850, Loss: 32.22562789916992
Step 1860, Loss: 32.20915985107422
Step 1870, Loss: 32.19126510620117
Step 1880, Loss: 32.17631912231445
Step 1890, Loss: 32.160980224609375
Step 1900, Loss: 32.147403717041016
Step 1910, Loss: 32.13423156738281
Step 1920, Loss: 32.12018966674805
Step 1930, Loss: 32.10829162597656
Step 1940, Loss: 32.09629440307617
Step 1950, Loss: 32.08378601074219
Step 1960, Loss: 32.071937561035156
Step 1970, Loss: 32.05596160888672
Step 1980, Loss: 32.04492950439453
Step 1990, Loss: 32.032752990722656
Step 2000, Loss: 32.01924133300781
Step 2010, Loss: 32.00548553466797
Step 2020, Loss: 31.993398666381836
Step 2030, Loss: 31.979793548583984
Step 2040, Loss: 31.965024948120117
Step 2050, Loss: 31.95186424255371
Step 2060, Loss: 31.937829971313477
Step 2070, Loss: 31.9271240234375
Step 2080, Loss: 31.914161682128906
Step 2090, Loss: 31.90121841430664
Step 2100, Loss: 31.8919734954834
Step 2110, Loss: 31.880672454833984
Step 2120, Loss: 31.868925094604492
Step 2130, Loss: 31.858415603637695
Step 2140, Loss: 31.844711303710938
Step 2150, Loss: 31.832704544067383
Step 2160, Loss: 31.818838119506836
Step 2170, Loss: 31.805238723754883
Step 2180, Loss: 31.79401206970215
Step 2190, Loss: 31.781978607177734
Step 2200, Loss: 31.77300262451172
Step 2210, Loss: 31.76243019104004
Step 2220, Loss: 31.749671936035156
Step 2230, Loss: 31.740951538085938
Step 2240, Loss: 31.731441497802734
Step 2250, Loss: 31.72000503540039
Step 2260, Loss: 31.707475662231445
Step 2270, Loss: 31.698637008666992
Step 2280, Loss: 31.68746566772461
Step 2290, Loss: 31.677045822143555
Step 2300, Loss: 31.664934158325195
Step 2310, Loss: 31.652097702026367
Step 2320, Loss: 31.64052963256836
Step 2330, Loss: 31.628292083740234
Step 2340, Loss: 31.617324829101562
Step 2350, Loss: 31.605419158935547
Step 2360, Loss: 31.594276428222656
Step 2370, Loss: 31.582725524902344
Step 2380, Loss: 31.57018280029297
Step 2390, Loss: 31.559484481811523
Step 2400, Loss: 31.548141479492188
Step 2410, Loss: 31.53647232055664
Step 2420, Loss: 31.527986526489258
Step 2430, Loss: 31.515918731689453
Step 2440, Loss: 31.50508689880371
Step 2450, Loss: 31.492929458618164
Step 2460, Loss: 31.481407165527344
Step 2470, Loss: 31.471939086914062
Step 2480, Loss: 31.462326049804688
Step 2490, Loss: 31.452428817749023
Step 2500, Loss: 31.442811965942383
Step 2510, Loss: 31.43267059326172
Step 2520, Loss: 31.423992156982422
Step 2530, Loss: 31.415233612060547
Step 2540, Loss: 31.407245635986328
Step 2550, Loss: 31.399600982666016
Step 2560, Loss: 31.38829803466797
Step 2570, Loss: 31.377986907958984
Step 2580, Loss: 31.36876678466797
Step 2590, Loss: 31.361583709716797
Step 2600, Loss: 31.351879119873047
Step 2610, Loss: 31.343997955322266
Step 2620, Loss: 31.333938598632812
Step 2630, Loss: 31.326736450195312
Step 2640, Loss: 31.317276000976562
Step 2650, Loss: 31.30780029296875
Step 2660, Loss: 31.298690795898438
Step 2670, Loss: 31.291635513305664
Step 2680, Loss: 31.283382415771484
Step 2690, Loss: 31.274608612060547
Step 2700, Loss: 31.267297744750977
Step 2710, Loss: 31.259899139404297
Step 2720, Loss: 31.251720428466797
Step 2730, Loss: 31.243968963623047
Step 2740, Loss: 31.236358642578125
Step 2750, Loss: 31.227550506591797
Step 2760, Loss: 31.217018127441406
Step 2770, Loss: 31.207244873046875
Step 2780, Loss: 31.19769859313965
Step 2790, Loss: 31.188777923583984
Step 2800, Loss: 31.18050765991211
Step 2810, Loss: 31.172733306884766
Step 2820, Loss: 31.165321350097656
Step 2830, Loss: 31.1574764251709
Step 2840, Loss: 31.149734497070312
Step 2850, Loss: 31.14083480834961
Step 2860, Loss: 31.134187698364258
Step 2870, Loss: 31.126983642578125
Step 2880, Loss: 31.118925094604492
Step 2890, Loss: 31.110637664794922
Step 2900, Loss: 31.10309410095215
Step 2910, Loss: 31.094818115234375
Step 2920, Loss: 31.088342666625977
Step 2930, Loss: 31.080589294433594
Step 2940, Loss: 31.072608947753906
Step 2950, Loss: 31.066234588623047
Step 2960, Loss: 31.059675216674805
Step 2970, Loss: 31.05264663696289
Step 2980, Loss: 31.044269561767578
Step 2990, Loss: 31.035877227783203
Step 3000, Loss: 31.029327392578125
Step 3010, Loss: 31.02166748046875
Step 3020, Loss: 31.01487922668457
Step 3030, Loss: 31.008716583251953
Step 3040, Loss: 31.0008602142334
Step 3050, Loss: 30.992874145507812
Step 3060, Loss: 30.985607147216797
Step 3070, Loss: 30.97935676574707
Step 3080, Loss: 30.972652435302734
Step 3090, Loss: 30.965471267700195
Step 3100, Loss: 30.95963478088379
Step 3110, Loss: 30.9543514251709
Step 3120, Loss: 30.947277069091797
Step 3130, Loss: 30.94164276123047
Step 3140, Loss: 30.933406829833984
Step 3150, Loss: 30.927507400512695
Step 3160, Loss: 30.922515869140625
Step 3170, Loss: 30.91254234313965
Step 3180, Loss: 30.90543556213379
Step 3190, Loss: 30.89748191833496
Step 3200, Loss: 30.890777587890625
Step 3210, Loss: 30.88620376586914
Step 3220, Loss: 30.880573272705078
Step 3230, Loss: 30.87476921081543
Step 3240, Loss: 30.867488861083984
Step 3250, Loss: 30.859291076660156
Step 3260, Loss: 30.85197639465332
Step 3270, Loss: 30.8453369140625
Step 3280, Loss: 30.83928108215332
Step 3290, Loss: 30.83395004272461
Step 3300, Loss: 30.827472686767578
Step 3310, Loss: 30.820093154907227
Step 3320, Loss: 30.813913345336914
Step 3330, Loss: 30.80588150024414
Step 3340, Loss: 30.799617767333984
Step 3350, Loss: 30.79267120361328
Step 3360, Loss: 30.785417556762695
Step 3370, Loss: 30.77750015258789
Step 3380, Loss: 30.771167755126953
Step 3390, Loss: 30.763761520385742
Step 3400, Loss: 30.756725311279297
Step 3410, Loss: 30.750717163085938
Step 3420, Loss: 30.7459716796875
Step 3430, Loss: 30.740297317504883
Step 3440, Loss: 30.73540496826172
Step 3450, Loss: 30.72906494140625
Step 3460, Loss: 30.722034454345703
Step 3470, Loss: 30.716054916381836
Step 3480, Loss: 30.710357666015625
Step 3490, Loss: 30.704057693481445
Step 3500, Loss: 30.699159622192383
Step 3510, Loss: 30.6934757232666
Step 3520, Loss: 30.68840980529785
Step 3530, Loss: 30.681827545166016
Step 3540, Loss: 30.67643928527832
Step 3550, Loss: 30.668773651123047
Step 3560, Loss: 30.66002082824707
Step 3570, Loss: 30.653217315673828
Step 3580, Loss: 30.646570205688477
Step 3590, Loss: 30.639429092407227
Step 3600, Loss: 30.63256072998047
Step 3610, Loss: 30.62682342529297
Step 3620, Loss: 30.621139526367188
Step 3630, Loss: 30.61406898498535
Step 3640, Loss: 30.607017517089844
Step 3650, Loss: 30.601699829101562
Step 3660, Loss: 30.596233367919922
Step 3670, Loss: 30.591506958007812
Step 3680, Loss: 30.586576461791992
Step 3690, Loss: 30.581512451171875
Step 3700, Loss: 30.577518463134766
Step 3710, Loss: 30.571823120117188
Step 3720, Loss: 30.566726684570312
Step 3730, Loss: 30.56206512451172
Step 3740, Loss: 30.555639266967773
Step 3750, Loss: 30.549633026123047
Step 3760, Loss: 30.543766021728516
Step 3770, Loss: 30.539058685302734
Step 3780, Loss: 30.533828735351562
Step 3790, Loss: 30.527809143066406
Step 3800, Loss: 30.52120018005371
Step 3810, Loss: 30.51632308959961
Step 3820, Loss: 30.511566162109375
Step 3830, Loss: 30.506237030029297
Step 3840, Loss: 30.500171661376953
Step 3850, Loss: 30.49534797668457
Step 3860, Loss: 30.490734100341797
Step 3870, Loss: 30.48427391052246
Step 3880, Loss: 30.47828483581543
Step 3890, Loss: 30.47405433654785
Step 3900, Loss: 30.469223022460938
Step 3910, Loss: 30.46422576904297
Step 3920, Loss: 30.459766387939453
Step 3930, Loss: 30.455320358276367
Step 3940, Loss: 30.447246551513672
Step 3950, Loss: 30.44107437133789
Step 3960, Loss: 30.43515396118164
Step 3970, Loss: 30.42920684814453
Step 3980, Loss: 30.423343658447266
Step 3990, Loss: 30.418495178222656
